"id","url","image_url","latitude","longitude","scientific_name","population_id"
2198,"http://www.inaturalist.org/observations/2198","https://inaturalist-open-data.s3.amazonaws.com/photos/2752/medium.jpg",37.1941642761,-121.5345230103,"Leptosiphon androsaceus",1
6139,"http://www.inaturalist.org/observations/6139","https://inaturalist-open-data.s3.amazonaws.com/photos/12292/medium.jpg",37.9038925171,-121.9178695679,"Leptosiphon androsaceus",2
13573,"http://www.inaturalist.org/observations/13573","https://static.inaturalist.org/photos/26954/medium.jpg",37.40022,-122.21112,"Leptosiphon androsaceus",3
14450,"http://www.inaturalist.org/observations/14450","https://inaturalist-open-data.s3.amazonaws.com/photos/28380/medium.JPG",37.4059941818,-122.2264194489,"Leptosiphon androsaceus",0
15995,"http://www.inaturalist.org/observations/15995","https://inaturalist-open-data.s3.amazonaws.com/photos/30571/medium.jpg",37.8940620422,-121.9391784668,"Leptosiphon androsaceus",4
16440,"http://www.inaturalist.org/observations/16440","https://static.inaturalist.org/photos/31214/medium.jpg",37.9492059,-122.5705412,"Leptosiphon androsaceus",0
72449,"http://www.inaturalist.org/observations/72449","https://inaturalist-open-data.s3.amazonaws.com/photos/108952/medium.jpg",37.910058,-121.917983,"Leptosiphon androsaceus",2
237200,"http://www.inaturalist.org/observations/237200","https://inaturalist-open-data.s3.amazonaws.com/photos/297439/medium.JPG",37.959847,-122.58,"Leptosiphon androsaceus",5
252082,"http://www.inaturalist.org/observations/252082","https://inaturalist-open-data.s3.amazonaws.com/photos/314304/medium.JPG",37.9548861111,-122.6151305556,"Leptosiphon androsaceus",6
288382,"http://www.inaturalist.org/observations/288382","https://inaturalist-open-data.s3.amazonaws.com/photos/356941/medium.jpg",37.951059,-122.572433,"Leptosiphon androsaceus",0
323441,"http://www.inaturalist.org/observations/323441","https://inaturalist-open-data.s3.amazonaws.com/photos/402543/medium.JPG",37.9549194444,-122.6151055556,"Leptosiphon androsaceus",6
483823,"http://www.inaturalist.org/observations/483823","https://inaturalist-open-data.s3.amazonaws.com/photos/611879/medium.JPG",37.9548861111,-122.6151305556,"Leptosiphon androsaceus",6
521836,"http://www.inaturalist.org/observations/521836","https://inaturalist-open-data.s3.amazonaws.com/photos/664479/medium.JPG",37.9545777778,-122.615125,"Leptosiphon androsaceus",6
592392,"http://www.inaturalist.org/observations/592392","https://inaturalist-open-data.s3.amazonaws.com/photos/750284/medium.jpg",37.9678726196,-122.626914978,"Leptosiphon androsaceus",6
615049,"http://www.inaturalist.org/observations/615049","https://static.inaturalist.org/photos/775281/medium.jpg",37.964,-122.623,"Leptosiphon androsaceus",6
619604,"http://www.inaturalist.org/observations/619604","https://inaturalist-open-data.s3.amazonaws.com/photos/779089/medium.jpg",37.966903,-122.626884,"Leptosiphon androsaceus",6
625203,"http://www.inaturalist.org/observations/625203","https://inaturalist-open-data.s3.amazonaws.com/photos/786548/medium.jpg",37.971876,-122.637098,"Leptosiphon androsaceus",6
630715,"http://www.inaturalist.org/observations/630715","https://inaturalist-open-data.s3.amazonaws.com/photos/793662/medium.jpg",37.911491,-122.488831,"Leptosiphon androsaceus",7
631251,"http://www.inaturalist.org/observations/631251","https://inaturalist-open-data.s3.amazonaws.com/photos/800121/medium.jpg",37.911377,-122.488788,"Leptosiphon androsaceus",7
635902,"http://www.inaturalist.org/observations/635902","https://inaturalist-open-data.s3.amazonaws.com/photos/799784/medium.jpg",37.9553489685,-122.6139907837,"Leptosiphon androsaceus",6
639934,"http://www.inaturalist.org/observations/639934","https://inaturalist-open-data.s3.amazonaws.com/photos/806320/medium.JPG",37.9642611111,-122.6255083333,"Leptosiphon androsaceus",6
648802,"http://www.inaturalist.org/observations/648802","https://static.inaturalist.org/photos/818371/medium.jpg",37.952,-122.625,"Leptosiphon androsaceus",8
670180,"http://www.inaturalist.org/observations/670180","https://inaturalist-open-data.s3.amazonaws.com/photos/844279/medium.JPG",37.967706,-122.626947,"Leptosiphon androsaceus",6
756141,"http://www.inaturalist.org/observations/756141","https://inaturalist-open-data.s3.amazonaws.com/photos/950618/medium.jpg",38.046907,-122.621815,"Leptosiphon androsaceus",9
756302,"http://www.inaturalist.org/observations/756302","https://inaturalist-open-data.s3.amazonaws.com/photos/950678/medium.JPG",37.9676722222,-122.6271166667,"Leptosiphon androsaceus",6
873229,"http://www.inaturalist.org/observations/873229","https://inaturalist-open-data.s3.amazonaws.com/photos/1108594/medium.JPG",37.9641638889,-122.6255916667,"Leptosiphon androsaceus",6
1238747,"http://www.inaturalist.org/observations/1238747","https://inaturalist-open-data.s3.amazonaws.com/photos/1559728/medium.JPG",37.871729,-121.918252,"Leptosiphon androsaceus",0
1292768,"http://www.inaturalist.org/observations/1292768","https://static.inaturalist.org/photos/1621583/medium.JPG",37.9642333333,-122.6255527778,"Leptosiphon androsaceus",6
1332874,"http://www.inaturalist.org/observations/1332874","https://inaturalist-open-data.s3.amazonaws.com/photos/1649338/medium.jpg",37.9081316667,-121.9524483333,"Leptosiphon androsaceus",0
1334193,"http://www.inaturalist.org/observations/1334193","https://static.inaturalist.org/photos/1651223/medium.JPG",37.9677444444,-122.6268888889,"Leptosiphon androsaceus",6
1334985,"http://www.inaturalist.org/observations/1334985","https://inaturalist-open-data.s3.amazonaws.com/photos/1652345/medium.jpg",37.916,-122.4983,"Leptosiphon androsaceus",7
1344080,"http://www.inaturalist.org/observations/1344080","https://inaturalist-open-data.s3.amazonaws.com/photos/1662938/medium.jpg",38.717694,-123.026345,"Leptosiphon androsaceus",10
1345398,"http://www.inaturalist.org/observations/1345398","https://inaturalist-open-data.s3.amazonaws.com/photos/1664326/medium.jpg",37.8940733333,-121.93922,"Leptosiphon androsaceus",4
1362829,"http://www.inaturalist.org/observations/1362829","https://inaturalist-open-data.s3.amazonaws.com/photos/1685413/medium.jpg",38.0621138333,-122.7453616667,"Leptosiphon androsaceus",0
1362867,"http://www.inaturalist.org/observations/1362867","https://inaturalist-open-data.s3.amazonaws.com/photos/1685464/medium.jpg",38.06215,-122.74527,"Leptosiphon androsaceus",0
1365266,"http://www.inaturalist.org/observations/1365266","https://static.inaturalist.org/photos/1688812/medium.JPG",37.9677055556,-122.6269472222,"Leptosiphon androsaceus",6
1387174,"http://www.inaturalist.org/observations/1387174","https://inaturalist-open-data.s3.amazonaws.com/photos/1714234/medium.jpg",37.9153883333,-122.4983883333,"Leptosiphon androsaceus",7
1397485,"http://www.inaturalist.org/observations/1397485","https://inaturalist-open-data.s3.amazonaws.com/photos/1727905/medium.jpg",37.9456634521,-122.5909423828,"Leptosiphon androsaceus",0
1404164,"http://www.inaturalist.org/observations/1404164","https://inaturalist-open-data.s3.amazonaws.com/photos/1736993/medium.jpg",37.96539,-122.626069,"Leptosiphon androsaceus",6
1430850,"http://www.inaturalist.org/observations/1430850","https://inaturalist-open-data.s3.amazonaws.com/photos/1770883/medium.jpg",38.358772,-122.595701,"Leptosiphon androsaceus",11
1535451,"http://www.inaturalist.org/observations/1535451","https://inaturalist-open-data.s3.amazonaws.com/photos/1902402/medium.JPG",38.127577,-122.580096,"Leptosiphon androsaceus",12
2644362,"http://www.inaturalist.org/observations/2644362","https://inaturalist-open-data.s3.amazonaws.com/photos/2967585/medium.JPG",38.061118,-122.74356,"Leptosiphon androsaceus",0
2809685,"http://www.inaturalist.org/observations/2809685","https://inaturalist-open-data.s3.amazonaws.com/photos/3193142/medium.jpg",37.914308114,-122.4984601514,"Leptosiphon androsaceus",7
2810359,"http://www.inaturalist.org/observations/2810359","https://inaturalist-open-data.s3.amazonaws.com/photos/3193909/medium.jpg",38.358862,-122.595417,"Leptosiphon androsaceus",11
2855912,"http://www.inaturalist.org/observations/2855912","https://static.inaturalist.org/photos/3258559/medium.jpeg",37.1972080896,-121.7809772864,"Leptosiphon androsaceus",0
2951986,"http://www.inaturalist.org/observations/2951986","https://static.inaturalist.org/photos/3386152/medium.JPG",38.489137,-122.559485,"Leptosiphon androsaceus",0
3018612,"http://www.inaturalist.org/observations/3018612","https://inaturalist-open-data.s3.amazonaws.com/photos/3473206/medium.jpg",37.0224916667,-121.694595,"Leptosiphon androsaceus",0
3032992,"http://www.inaturalist.org/observations/3032992","https://inaturalist-open-data.s3.amazonaws.com/photos/3491489/medium.jpg",37.211145,-121.5443333333,"Leptosiphon androsaceus",0
3035241,"http://www.inaturalist.org/observations/3035241","https://inaturalist-open-data.s3.amazonaws.com/photos/3494151/medium.jpg",37.9640383333,-122.62638,"Leptosiphon androsaceus",6
3040027,"http://www.inaturalist.org/observations/3040027","https://inaturalist-open-data.s3.amazonaws.com/photos/3500264/medium.jpeg",37.9640263044,-122.6255888119,"Leptosiphon androsaceus",6
3079013,"http://www.inaturalist.org/observations/3079013","https://inaturalist-open-data.s3.amazonaws.com/photos/3550166/medium.jpg",37.9639383333,-122.6257866667,"Leptosiphon androsaceus",6
3117590,"http://www.inaturalist.org/observations/3117590","https://inaturalist-open-data.s3.amazonaws.com/photos/3604956/medium.jpg",37.3371966667,-122.12172,"Leptosiphon androsaceus",0
3152826,"http://www.inaturalist.org/observations/3152826","https://static.inaturalist.org/photos/3644009/medium.jpg",37.869216,-121.843323,"Leptosiphon androsaceus",0
3152837,"http://www.inaturalist.org/observations/3152837","https://static.inaturalist.org/photos/3644018/medium.jpg",37.869216,-121.843323,"Leptosiphon androsaceus",0
3154588,"http://www.inaturalist.org/observations/3154588","https://inaturalist-open-data.s3.amazonaws.com/photos/3646322/medium.jpg",40.41803,-123.6874616667,"Leptosiphon androsaceus",0
3169296,"http://www.inaturalist.org/observations/3169296","https://inaturalist-open-data.s3.amazonaws.com/photos/3665161/medium.jpg",37.9708333333,-122.639855,"Leptosiphon androsaceus",6
3174075,"http://www.inaturalist.org/observations/3174075","https://inaturalist-open-data.s3.amazonaws.com/photos/3670780/medium.jpg",37.981840563,-122.6051918698,"Leptosiphon androsaceus",13
3175057,"http://www.inaturalist.org/observations/3175057","https://inaturalist-open-data.s3.amazonaws.com/photos/3672041/medium.jpeg",37.9817886353,-122.6055755615,"Leptosiphon androsaceus",13
3175651,"http://www.inaturalist.org/observations/3175651","https://inaturalist-open-data.s3.amazonaws.com/photos/3672491/medium.jpg",37.981625,-122.60595,"Leptosiphon androsaceus",13
3309744,"http://www.inaturalist.org/observations/3309744","https://inaturalist-open-data.s3.amazonaws.com/photos/3825320/medium.JPG",40.270741,-124.296126,"Leptosiphon androsaceus",0
3335455,"http://www.inaturalist.org/observations/3335455","https://inaturalist-open-data.s3.amazonaws.com/photos/3852060/medium.JPG",38.5370031,-123.0063252,"Leptosiphon androsaceus",0
3345463,"http://www.inaturalist.org/observations/3345463","https://inaturalist-open-data.s3.amazonaws.com/photos/3864660/medium.jpeg",37.9639625549,-122.6256790161,"Leptosiphon androsaceus",6
3477579,"http://www.inaturalist.org/observations/3477579","https://inaturalist-open-data.s3.amazonaws.com/photos/4042972/medium.jpg",38.0459809816,-122.6208440681,"Leptosiphon androsaceus",9
3477827,"http://www.inaturalist.org/observations/3477827","https://inaturalist-open-data.s3.amazonaws.com/photos/4043223/medium.jpg",37.9114916667,-122.4888383333,"Leptosiphon androsaceus",7
3480156,"http://www.inaturalist.org/observations/3480156","https://inaturalist-open-data.s3.amazonaws.com/photos/4046725/medium.jpeg",38.03758605,-122.62247756,"Leptosiphon androsaceus",14
4529978,"http://www.inaturalist.org/observations/4529978","https://inaturalist-open-data.s3.amazonaws.com/photos/5487228/medium.jpeg",38.5531169767,-122.3891687384,"Leptosiphon androsaceus",0
5210066,"https://www.inaturalist.org/observations/5210066","https://inaturalist-open-data.s3.amazonaws.com/photos/6433634/medium.jpg",38.1275861667,-122.5800083333,"Leptosiphon androsaceus",12
5348872,"https://www.inaturalist.org/observations/5348872","https://inaturalist-open-data.s3.amazonaws.com/photos/6587443/medium.jpeg",38.1297124862,-122.5793015957,"Leptosiphon androsaceus",12
5436143,"https://www.inaturalist.org/observations/5436143","https://inaturalist-open-data.s3.amazonaws.com/photos/6688524/medium.jpg",38.0469083333,-122.6218116667,"Leptosiphon androsaceus",9
5459548,"https://www.inaturalist.org/observations/5459548","https://inaturalist-open-data.s3.amazonaws.com/photos/6720977/medium.jpg",37.9155511083,-122.4982948602,"Leptosiphon androsaceus",7
5534528,"https://www.inaturalist.org/observations/5534528","https://inaturalist-open-data.s3.amazonaws.com/photos/6830073/medium.jpg",38.0468442757,-122.621809831,"Leptosiphon androsaceus",9
5545670,"https://www.inaturalist.org/observations/5545670","https://static.inaturalist.org/photos/6846640/medium.jpeg",38.7181076842,-123.0275545115,"Leptosiphon androsaceus",10
5549881,"https://www.inaturalist.org/observations/5549881","https://inaturalist-open-data.s3.amazonaws.com/photos/6852681/medium.jpg",36.62443,-121.692855,"Leptosiphon androsaceus",15
5559604,"https://www.inaturalist.org/observations/5559604","https://inaturalist-open-data.s3.amazonaws.com/photos/6864428/medium.jpg",37.9843166667,-122.608895,"Leptosiphon androsaceus",13
5570612,"https://www.inaturalist.org/observations/5570612","https://static.inaturalist.org/photos/6877664/medium.jpg",37.2083083333,-121.8027033333,"Leptosiphon androsaceus",16
5575081,"https://www.inaturalist.org/observations/5575081","https://inaturalist-open-data.s3.amazonaws.com/photos/6884529/medium.jpeg",37.348379,-122.137249,"Leptosiphon androsaceus",17
5596355,"https://www.inaturalist.org/observations/5596355","https://inaturalist-open-data.s3.amazonaws.com/photos/6913264/medium.jpeg",37.9821929932,-122.6188964844,"Leptosiphon androsaceus",18
5596361,"https://www.inaturalist.org/observations/5596361","https://inaturalist-open-data.s3.amazonaws.com/photos/6913283/medium.jpeg",38.1277542114,-122.5789031982,"Leptosiphon androsaceus",12
5613637,"https://www.inaturalist.org/observations/5613637","https://inaturalist-open-data.s3.amazonaws.com/photos/6937327/medium.jpeg",37.346314,-122.14006,"Leptosiphon androsaceus",17
5641253,"https://www.inaturalist.org/observations/5641253","https://inaturalist-open-data.s3.amazonaws.com/photos/6979507/medium.jpeg",37.9114889728,-122.4923443794,"Leptosiphon androsaceus",7
5646592,"https://www.inaturalist.org/observations/5646592","https://inaturalist-open-data.s3.amazonaws.com/photos/6988525/medium.jpeg",37.9046238341,-121.904672392,"Leptosiphon androsaceus",0
5729226,"https://www.inaturalist.org/observations/5729226","https://inaturalist-open-data.s3.amazonaws.com/photos/7123285/medium.jpeg",37.9113280967,-122.4887758462,"Leptosiphon androsaceus",7
5734839,"https://www.inaturalist.org/observations/5734839","https://inaturalist-open-data.s3.amazonaws.com/photos/7113262/medium.jpg",37.9099229992,-122.4852955341,"Leptosiphon androsaceus",7
5741841,"https://www.inaturalist.org/observations/5741841","https://inaturalist-open-data.s3.amazonaws.com/photos/7123596/medium.jpg",37.20846175,-121.8026885833,"Leptosiphon androsaceus",16
5763759,"https://www.inaturalist.org/observations/5763759","https://inaturalist-open-data.s3.amazonaws.com/photos/7154796/medium.jpeg",38.0622215271,-122.5861129761,"Leptosiphon androsaceus",19
5772152,"https://www.inaturalist.org/observations/5772152","https://static.inaturalist.org/photos/7167023/medium.jpg",38.1484833333,-122.58618,"Leptosiphon androsaceus",20
5775965,"https://www.inaturalist.org/observations/5775965","https://static.inaturalist.org/photos/7171972/medium.jpeg",38.3588582733,-122.5956940055,"Leptosiphon androsaceus",11
5791855,"https://www.inaturalist.org/observations/5791855","https://static.inaturalist.org/photos/7196810/medium.jpg",37.881899136,-121.9145965576,"Leptosiphon androsaceus",0
5798578,"https://www.inaturalist.org/observations/5798578","https://inaturalist-open-data.s3.amazonaws.com/photos/7206314/medium.jpeg",37.9113112153,-122.4888896942,"Leptosiphon androsaceus",7
5808648,"https://www.inaturalist.org/observations/5808648","https://inaturalist-open-data.s3.amazonaws.com/photos/7231033/medium.jpg",37.5606283333,-121.5815366667,"Leptosiphon androsaceus",0
5819457,"https://www.inaturalist.org/observations/5819457","https://inaturalist-open-data.s3.amazonaws.com/photos/7238044/medium.jpg",37.5605966667,-121.581375,"Leptosiphon androsaceus",0
5873458,"https://www.inaturalist.org/observations/5873458","https://inaturalist-open-data.s3.amazonaws.com/photos/7317186/medium.jpg",37.5611555556,-121.5809777778,"Leptosiphon androsaceus",0
5902509,"https://www.inaturalist.org/observations/5902509","https://inaturalist-open-data.s3.amazonaws.com/photos/7360276/medium.jpg",37.544772405,-121.7171859741,"Leptosiphon androsaceus",0
5917412,"https://www.inaturalist.org/observations/5917412","https://inaturalist-open-data.s3.amazonaws.com/photos/7382569/medium.jpg",37.910595,-121.9164966667,"Leptosiphon androsaceus",2
5918841,"https://www.inaturalist.org/observations/5918841","https://inaturalist-open-data.s3.amazonaws.com/photos/7384078/medium.jpeg",37.9683141217,-122.6375407229,"Leptosiphon androsaceus",6
5944889,"https://www.inaturalist.org/observations/5944889","https://static.inaturalist.org/photos/7423431/medium.jpg",37.5503366667,-121.7065666667,"Leptosiphon androsaceus",21
5982153,"https://www.inaturalist.org/observations/5982153","https://static.inaturalist.org/photos/7478211/medium.jpeg",37.9080805556,-121.952525,"Leptosiphon androsaceus",0
5997713,"https://www.inaturalist.org/observations/5997713","https://static.inaturalist.org/photos/7501091/medium.jpg",37.9114725581,-122.4888438453,"Leptosiphon androsaceus",7
6021600,"https://www.inaturalist.org/observations/6021600","https://inaturalist-open-data.s3.amazonaws.com/photos/7535879/medium.jpeg",37.9210186,-122.4942505,"Leptosiphon androsaceus",0
6029805,"https://www.inaturalist.org/observations/6029805","https://static.inaturalist.org/photos/7548637/medium.jpg",37.9565087571,-122.6384269308,"Leptosiphon androsaceus",0
6053962,"https://www.inaturalist.org/observations/6053962","https://inaturalist-open-data.s3.amazonaws.com/photos/7583763/medium.jpg",38.0463335244,-122.6219013614,"Leptosiphon androsaceus",9
6104285,"https://www.inaturalist.org/observations/6104285","https://inaturalist-open-data.s3.amazonaws.com/photos/7637112/medium.jpg",38.59068,-122.7173533333,"Leptosiphon androsaceus",0
6106163,"https://www.inaturalist.org/observations/6106163","https://inaturalist-open-data.s3.amazonaws.com/photos/7640029/medium.jpg",37.90938,-122.4850466667,"Leptosiphon androsaceus",7
6106762,"https://www.inaturalist.org/observations/6106762","https://static.inaturalist.org/photos/7640873/medium.jpg",37.9635541,-122.6248852,"Leptosiphon androsaceus",6
6112643,"https://www.inaturalist.org/observations/6112643","https://inaturalist-open-data.s3.amazonaws.com/photos/7649638/medium.jpg",37.2084226558,-121.802887422,"Leptosiphon androsaceus",16
6122049,"https://www.inaturalist.org/observations/6122049","https://inaturalist-open-data.s3.amazonaws.com/photos/7664414/medium.jpeg",37.9708111111,-122.6399,"Leptosiphon androsaceus",6
6135385,"https://www.inaturalist.org/observations/6135385","https://inaturalist-open-data.s3.amazonaws.com/photos/7685673/medium.jpg",37.9621414142,-122.6227878315,"Leptosiphon androsaceus",6
6157934,"https://www.inaturalist.org/observations/6157934","https://inaturalist-open-data.s3.amazonaws.com/photos/7721055/medium.jpg",38.034041,-122.619392,"Leptosiphon androsaceus",14
6174953,"https://www.inaturalist.org/observations/6174953","https://inaturalist-open-data.s3.amazonaws.com/photos/7745682/medium.jpg",37.5387244995,-121.5658020973,"Leptosiphon androsaceus",22
6176766,"https://www.inaturalist.org/observations/6176766","https://inaturalist-open-data.s3.amazonaws.com/photos/7748669/medium.jpeg",38.5119055556,-122.1073138889,"Leptosiphon androsaceus",0
6215571,"https://www.inaturalist.org/observations/6215571","https://static.inaturalist.org/photos/7807845/medium.jpg",38.1466818347,-122.5795624607,"Leptosiphon androsaceus",20
6216542,"https://www.inaturalist.org/observations/6216542","https://inaturalist-open-data.s3.amazonaws.com/photos/7809447/medium.jpg",37.9553819161,-122.6144063473,"Leptosiphon androsaceus",6
6254405,"https://www.inaturalist.org/observations/6254405","https://inaturalist-open-data.s3.amazonaws.com/photos/7864307/medium.jpg",38.1279448048,-122.5796431584,"Leptosiphon androsaceus",12
6254442,"https://www.inaturalist.org/observations/6254442","https://inaturalist-open-data.s3.amazonaws.com/photos/7864375/medium.jpg",38.1255665655,-122.5798238722,"Leptosiphon androsaceus",12
6289079,"https://www.inaturalist.org/observations/6289079","https://inaturalist-open-data.s3.amazonaws.com/photos/7915660/medium.jpeg",37.9951984825,-122.6366322679,"Leptosiphon androsaceus",0
6289885,"https://www.inaturalist.org/observations/6289885","https://inaturalist-open-data.s3.amazonaws.com/photos/7916721/medium.jpg",37.9951825412,-122.6365942509,"Leptosiphon androsaceus",0
6289964,"https://www.inaturalist.org/observations/6289964","https://inaturalist-open-data.s3.amazonaws.com/photos/7916394/medium.jpg",37.9952453189,-122.6370441927,"Leptosiphon androsaceus",0
6317036,"https://www.inaturalist.org/observations/6317036","https://inaturalist-open-data.s3.amazonaws.com/photos/7955428/medium.jpg",37.9645916667,-122.6252533333,"Leptosiphon androsaceus",6
6322570,"https://www.inaturalist.org/observations/6322570","https://inaturalist-open-data.s3.amazonaws.com/photos/7963531/medium.jpeg",37.9638944444,-122.6257333333,"Leptosiphon androsaceus",6
6375745,"https://www.inaturalist.org/observations/6375745","https://inaturalist-open-data.s3.amazonaws.com/photos/8046414/medium.jpg",37.9641069093,-122.6255969872,"Leptosiphon androsaceus",6
6386583,"https://www.inaturalist.org/observations/6386583","https://inaturalist-open-data.s3.amazonaws.com/photos/8132086/medium.jpeg",37.91493666,-122.49824403,"Leptosiphon androsaceus",7
6421023,"https://www.inaturalist.org/observations/6421023","https://inaturalist-open-data.s3.amazonaws.com/photos/8105652/medium.jpeg",37.28540589,-122.15816733,"Leptosiphon androsaceus",23
6435293,"https://www.inaturalist.org/observations/6435293","https://inaturalist-open-data.s3.amazonaws.com/photos/8127997/medium.jpg",37.186776,-121.547208,"Leptosiphon androsaceus",0
6595931,"https://www.inaturalist.org/observations/6595931","https://inaturalist-open-data.s3.amazonaws.com/photos/8373481/medium.jpg",37.9556341237,-122.6150537656,"Leptosiphon androsaceus",6
6597443,"https://www.inaturalist.org/observations/6597443","https://inaturalist-open-data.s3.amazonaws.com/photos/8375535/medium.jpg",37.9548413214,-122.614903981,"Leptosiphon androsaceus",6
7632349,"https://www.inaturalist.org/observations/7632349","https://static.inaturalist.org/photos/9981297/medium.jpg",40.1601221667,-123.601105,"Leptosiphon androsaceus",0
8675304,"https://www.inaturalist.org/observations/8675304","https://inaturalist-open-data.s3.amazonaws.com/photos/11623138/medium.jpeg",36.6261111111,-121.6902388889,"Leptosiphon androsaceus",15
9760811,"https://www.inaturalist.org/observations/9760811","https://inaturalist-open-data.s3.amazonaws.com/photos/13366444/medium.jpg",37.1477776,-121.7746411,"Leptosiphon androsaceus",0
9957707,"https://www.inaturalist.org/observations/9957707","https://inaturalist-open-data.s3.amazonaws.com/photos/13673574/medium.jpeg",37.99894,-122.66954,"Leptosiphon androsaceus",0
10426916,"https://www.inaturalist.org/observations/10426916","https://static.inaturalist.org/photos/14486394/medium.jpeg",38.1274299622,-122.5802612305,"Leptosiphon androsaceus",12
10443490,"https://www.inaturalist.org/observations/10443490","https://inaturalist-open-data.s3.amazonaws.com/photos/14514917/medium.jpeg",37.9685666667,-122.6428805556,"Leptosiphon androsaceus",6
10443491,"https://www.inaturalist.org/observations/10443491","https://inaturalist-open-data.s3.amazonaws.com/photos/14514923/medium.jpeg",37.9654333333,-122.6363611111,"Leptosiphon androsaceus",6
10472501,"https://www.inaturalist.org/observations/10472501","https://static.inaturalist.org/photos/14557009/medium.jpg",37.9794,-122.6135633333,"Leptosiphon androsaceus",18
10481080,"https://www.inaturalist.org/observations/10481080","https://inaturalist-open-data.s3.amazonaws.com/photos/14572114/medium.jpg",37.9143616667,-122.4983833333,"Leptosiphon androsaceus",7
10569500,"https://www.inaturalist.org/observations/10569500","https://inaturalist-open-data.s3.amazonaws.com/photos/14726948/medium.jpeg",37.9038887024,-121.919418335,"Leptosiphon androsaceus",2
10574193,"https://www.inaturalist.org/observations/10574193","https://static.inaturalist.org/photos/14740751/medium.jpg",37.9026243696,-121.9176373446,"Leptosiphon androsaceus",2
10603198,"https://www.inaturalist.org/observations/10603198","https://static.inaturalist.org/photos/14783655/medium.jpg",37.1738590587,-121.4967727717,"Leptosiphon androsaceus",24
10624973,"https://www.inaturalist.org/observations/10624973","https://inaturalist-open-data.s3.amazonaws.com/photos/14821005/medium.jpg",38.1280138333,-122.5793033333,"Leptosiphon androsaceus",12
10692377,"https://www.inaturalist.org/observations/10692377","https://inaturalist-open-data.s3.amazonaws.com/photos/14939167/medium.jpg",37.90624063,-121.89830161,"Leptosiphon androsaceus",25
10707176,"https://www.inaturalist.org/observations/10707176","https://inaturalist-open-data.s3.amazonaws.com/photos/14955348/medium.jpeg",38.543001714,-122.9303977266,"Leptosiphon androsaceus",0
10759882,"https://www.inaturalist.org/observations/10759882","https://inaturalist-open-data.s3.amazonaws.com/photos/15044113/medium.jpeg",38.7176132202,-123.0266876221,"Leptosiphon androsaceus",10
10798155,"https://www.inaturalist.org/observations/10798155","https://inaturalist-open-data.s3.amazonaws.com/photos/15113325/medium.jpeg",37.1509029027,-121.7810053825,"Leptosiphon androsaceus",0
10832872,"https://www.inaturalist.org/observations/10832872","https://inaturalist-open-data.s3.amazonaws.com/photos/15181077/medium.jpg",38.4813379792,-122.3630261777,"Leptosiphon androsaceus",62
10861022,"https://www.inaturalist.org/observations/10861022","https://static.inaturalist.org/photos/15239077/medium.jpg",37.9081722222,-121.9502777778,"Leptosiphon androsaceus",0
10911901,"https://www.inaturalist.org/observations/10911901","https://static.inaturalist.org/photos/15341265/medium.jpg",37.8876947333,-121.9709483442,"Leptosiphon androsaceus",0
10993450,"https://www.inaturalist.org/observations/10993450","https://inaturalist-open-data.s3.amazonaws.com/photos/15487235/medium.jpg",37.2086348,-121.8020846,"Leptosiphon androsaceus",16
11033206,"https://www.inaturalist.org/observations/11033206","https://inaturalist-open-data.s3.amazonaws.com/photos/15563588/medium.jpeg",37.1863441467,-121.4695739746,"Leptosiphon androsaceus",0
11042083,"https://www.inaturalist.org/observations/11042083","https://static.inaturalist.org/photos/15580521/medium.jpg",38.0471216667,-122.6207983333,"Leptosiphon androsaceus",9
11224888,"https://www.inaturalist.org/observations/11224888","https://static.inaturalist.org/photos/15926815/medium.jpg",37.9851533333,-122.6241916667,"Leptosiphon androsaceus",26
11246175,"https://www.inaturalist.org/observations/11246175","https://inaturalist-open-data.s3.amazonaws.com/photos/15968496/medium.jpg",37.9816886516,-122.6191225818,"Leptosiphon androsaceus",18
11266470,"https://www.inaturalist.org/observations/11266470","https://inaturalist-open-data.s3.amazonaws.com/photos/16013354/medium.jpg",37.8939283333,-121.9392083333,"Leptosiphon androsaceus",4
11296933,"https://www.inaturalist.org/observations/11296933","https://inaturalist-open-data.s3.amazonaws.com/photos/16072154/medium.jpg",37.1735533333,-121.882675,"Leptosiphon androsaceus",27
11344769,"https://www.inaturalist.org/observations/11344769","https://inaturalist-open-data.s3.amazonaws.com/photos/16159656/medium.jpg",37.8906533333,-121.9140383333,"Leptosiphon androsaceus",0
11347769,"https://www.inaturalist.org/observations/11347769","https://static.inaturalist.org/photos/16165099/medium.jpeg",37.9856376648,-122.6106796265,"Leptosiphon androsaceus",13
11348527,"https://www.inaturalist.org/observations/11348527","https://inaturalist-open-data.s3.amazonaws.com/photos/16166543/medium.jpg",37.18657,-121.533975,"Leptosiphon androsaceus",1
11349889,"https://www.inaturalist.org/observations/11349889","https://inaturalist-open-data.s3.amazonaws.com/photos/16168805/medium.jpg",37.1865166667,-121.5338133333,"Leptosiphon androsaceus",1
11350590,"https://www.inaturalist.org/observations/11350590","https://static.inaturalist.org/photos/16170193/medium.jpg",36.5871515544,-121.6709586048,"Leptosiphon androsaceus",0
11433221,"https://www.inaturalist.org/observations/11433221","https://inaturalist-open-data.s3.amazonaws.com/photos/16305924/medium.jpg",38.0194879552,-122.6596270872,"Leptosiphon androsaceus",28
